4 E 8 12|Argançon|1916 - 1919|Mariage|8|https://www.archives-aube.fr/_recherche-images/download/312594/image/37658/0/full/max/0/default.jpg
4E008 12|Argançon|1920 - 1922|Mariage|7|https://www.archives-aube.fr/_recherche-images/download/1397515/image/102185/0/full/max/0/default.jpg
4 E 8/11|Argançon|1923 - 1925|Naissance|6|https://www.archives-aube.fr/_recherche-images/download/1457643/image/117600/0/full/max/0/default.jpg
4E008 12|Argançon|1923 - 1924|Mariage|3|https://www.archives-aube.fr/_recherche-images/download/1457644/image/117601/0/full/max/0/default.jpg
4E008 13|Argançon|1925 - 1930|Décès|15|https://www.archives-aube.fr/_recherche-images/download/1590273/image/136806/0/full/max/0/default.jpg
4E008 12|Argançon|1925 - 1930|Mariage|10|https://www.archives-aube.fr/_recherche-images/download/1591565/image/137452/0/full/max/0/default.jpg
4E00901|Arrelles|1609 - 1687|Baptême, Mariage, Sépulture|368|https://www.archives-aube.fr/_recherche-images/download/304357/image/29428/0/full/max/0/default.jpg
4E00902|Arrelles|1688 - 1745|Baptême, Mariage, Sépulture|280|https://www.archives-aube.fr/_recherche-images/download/304358/image/29429/0/full/max/0/default.jpg
4E00903|Arrelles|1746 - 1764|Baptême, Mariage, Sépulture|209|https://www.archives-aube.fr/_recherche-images/download/304359/image/29430/0/full/max/0/default.jpg
4E00904|Arrelles|1765 - 1774|Baptême, Mariage, Sépulture|198|https://www.archives-aube.fr/_recherche-images/download/304360/image/29431/0/full/max/0/default.jpg
4E00905|Arrelles|1775 - 1783|Baptême, Mariage, Sépulture|180|https://www.archives-aube.fr/_recherche-images/download/304361/image/29432/0/full/max/0/default.jpg
4E00906|Arrelles|1784 - 1792|Baptême, Mariage, Sépulture|184|https://www.archives-aube.fr/_recherche-images/download/304362/image/29433/0/full/max/0/default.jpg
4E00910|Arrelles|1793 - 1830|Mariage|166|https://www.archives-aube.fr/_recherche-images/download/304364/image/29435/0/full/max/0/default.jpg
4E00911|Arrelles|1831 - 1860|Mariage|161|https://www.archives-aube.fr/_recherche-images/download/304366/image/29437/0/full/max/0/default.jpg
4E00914|Arrelles|1861 - 1885|Mariage|134|https://www.archives-aube.fr/_recherche-images/download/304369/image/29440/0/full/max/0/default.jpg
4E009 18|Arrelles|1886 - 1909|Mariage|97|https://www.archives-aube.fr/_recherche-images/download/309970/image/35035/0/full/max/0/default.jpg
4E009 19|Arrelles|1910 - 1915|Mariage|14|https://www.archives-aube.fr/_recherche-images/download/309971/image/35036/0/full/max/0/default.jpg
4 E 9 19|Arrelles|1916 - 1919|Mariage|7|https://www.archives-aube.fr/_recherche-images/download/312597/image/37661/0/full/max/0/default.jpg
4E009 19|Arrelles|1920 - 1922|Mariage|8|https://www.archives-aube.fr/_recherche-images/download/1397518/image/102188/0/full/max/0/default.jpg
4 E 9/17|Arrelles|1923 - 1925|Naissance|8|https://www.archives-aube.fr/_recherche-images/download/1457646/image/117603/0/full/max/0/default.jpg
4E009 19|Arrelles|1923 - 1924|Mariage|7|https://www.archives-aube.fr/_recherche-images/download/1457647/image/117604/0/full/max/0/default.jpg
4E009 21|Arrelles|1925 - 1930|Décès|11|https://www.archives-aube.fr/_recherche-images/download/1590274/image/136807/0/full/max/0/default.jpg
4E009 19|Arrelles|1925 - 1929|Mariage|7|https://www.archives-aube.fr/_recherche-images/download/1591566/image/137453/0/full/max/0/default.jpg
4E01001|Arrembécourt|1573 - 1749|Baptême, Mariage, Sépulture|432|https://www.archives-aube.fr/_recherche-images/download/304371/image/29442/0/full/max/0/default.jpg
4E01002|Arrembécourt|1750 - 1792|Baptême, Mariage, Sépulture|226|https://www.archives-aube.fr/_recherche-images/download/304372/image/29443/0/full/max/0/default.jpg
4E01005|Arrembécourt|1793 - 1860|Mariage|221|https://www.archives-aube.fr/_recherche-images/download/304374/image/29445/0/full/max/0/default.jpg
4E010 8|Arrembécourt|1861 - 1900|Mariage|116|https://www.archives-aube.fr/_recherche-images/download/309975/image/35040/0/full/max/0/default.jpg
4E010 12|Arrembécourt|1901 - 1911|Mariage|32|https://www.archives-aube.fr/_recherche-images/download/309979/image/35044/0/full/max/0/default.jpg
4E010 13|Arrembécourt|1912 - 1915|Mariage|7|https://www.archives-aube.fr/_recherche-images/download/309980/image/35045/0/full/max/0/default.jpg
4 E 10 13|Arrembécourt|1916 - 1919|Mariage|6|https://www.archives-aube.fr/_recherche-images/download/312600/image/37664/0/full/max/0/default.jpg
